Unique_Query_ID,Model_Index,nparents,nzr,zdr,cardinality,Iteration,cause,effect,query,Method,Estimate,exact_result,Time,Acceptance_Rate
M1_PS_V2_V0,1,2,6,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3215432642044716, 0.44626071545710244]","[0.0858548666390267, 0.137922802958112]",3.315624475479126,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5712466923333589, 0.7663025135357547]","[0.0, 1.0]",3.315624475479126,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6840102024267626, 0.8384556392476715]","[0.622484932133386, 1.0]",3.315624475479126,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2864648568747643, 0.4184725270437683]","[0.0, 0.111541219873608]",4.950623273849487,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3215432642044716, 0.44626071545710244]","[0.0858548666390267, 0.137922802958112]",4.950623273849487,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5712466923333589, 0.7716096459122213]","[0.0, 1.0]",4.950623273849487,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6840102024267626, 0.8418497192875913]","[0.622484932133386, 1.0]",4.950623273849487,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2864648568747643, 0.4184725270437683]","[0.0, 0.111541219873608]",6.853962182998657,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3215432642044716, 0.44626071545710244]","[0.0858548666390267, 0.137922802958112]",6.853962182998657,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5712466923333589, 0.7716096459122213]","[0.0, 1.0]",6.853962182998657,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6671623493626772, 0.8418497192875913]","[0.622484932133386, 1.0]",6.853962182998657,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2864648568747643, 0.4184725270437683]","[0.0, 0.111541219873608]",8.562239408493042,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3215432642044716, 0.4498932042154363]","[0.0858548666390267, 0.137922802958112]",8.562239408493042,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5712466923333589, 0.7750120037024332]","[0.0, 1.0]",8.562239408493042,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6671623493626772, 0.8418497192875913]","[0.622484932133386, 1.0]",8.562239408493042,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2864648568747643, 0.4184725270437683]","[0.0, 0.111541219873608]",10.245959281921388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3215432642044716, 0.4498932042154363]","[0.0858548666390267, 0.137922802958112]",10.245959281921388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5712466923333589, 0.777178217408364]","[0.0, 1.0]",10.245959281921388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6671623493626772, 0.8418497192875913]","[0.622484932133386, 1.0]",10.245959281921388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2864648568747643, 0.4184725270437683]","[0.0, 0.111541219873608]",11.94945788383484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3215432642044716, 0.4498932042154363]","[0.0858548666390267, 0.137922802958112]",11.94945788383484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5712466923333589, 0.7930858509753534]","[0.0, 1.0]",11.94945788383484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6671623493626772, 0.8418497192875913]","[0.622484932133386, 1.0]",11.94945788383484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2864648568747643, 0.4184725270437683]","[0.0, 0.111541219873608]",13.610662460327148,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3215432642044716, 0.4498932042154363]","[0.0858548666390267, 0.137922802958112]",13.610662460327148,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5712466923333589, 0.7930858509753534]","[0.0, 1.0]",13.610662460327148,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6671623493626772, 0.8418497192875913]","[0.622484932133386, 1.0]",13.610662460327148,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2821214174096946, 0.4184725270437683]","[0.0, 0.111541219873608]",15.285116910934448,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3080838759092592, 0.4498932042154363]","[0.0858548666390267, 0.137922802958112]",15.285116910934448,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5613268673367081, 0.7930858509753534]","[0.0, 1.0]",15.285116910934448,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6539330348897804, 0.8418497192875913]","[0.622484932133386, 1.0]",15.285116910934448,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,6,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2821214174096946, 0.4184725270437683]","[0.0, 0.111541219873608]",16.921377420425415,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,6,5,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3080838759092592, 0.4498932042154363]","[0.0858548666390267, 0.137922802958112]",16.921377420425415,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,6,5,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5613268673367081, 0.7930858509753534]","[0.0, 1.0]",16.921377420425415,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,6,5,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6539330348897804, 0.8418497192875913]","[0.622484932133386, 1.0]",16.921377420425415,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24921153605788704, 0.35390358735317834]","[0.0, 0.1115960259152624]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.33871360523698313, 0.4515070365882834]","[0.09333558650521, 0.1400242873646147]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5064555089421839, 0.691389774511449]","[0.0, 1.0]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24921153605788704, 0.35720323883167426]","[0.0, 0.1115960259152624]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.32596544909457226, 0.45880990130623994]","[0.09333558650521, 0.1400242873646147]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48649346510620417, 0.691389774511449]","[0.0, 1.0]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24212557827662493, 0.36094591989216007]","[0.0, 0.1115960259152624]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.45880990130623994]","[0.09333558650521, 0.1400242873646147]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48649346510620417, 0.694690779539131]","[0.0, 1.0]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24212557827662493, 0.36094591989216007]","[0.0, 0.1115960259152624]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.45880990130623994]","[0.09333558650521, 0.1400242873646147]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48649346510620417, 0.694690779539131]","[0.0, 1.0]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.24212557827662493, 0.36094591989216007]","[0.0, 0.1115960259152624]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",14.37632441520691,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",14.37632441520691,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",14.37632441520691,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",14.37632441520691,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",16.036954879760742,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",16.036954879760742,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",16.036954879760742,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",16.036954879760742,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,8,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",17.705302715301514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,8,5,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",17.705302715301514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,8,5,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",17.705302715301514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,8,5,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",17.705302715301514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2891566269236704, 0.42490946594866275]","[0.0, 0.1085791673523081]",1.7662417888641355,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,10,10,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",1.7662417888641355,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,10,10,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.47417316430610396, 0.6515165359229285]","[0.0, 1.0]",1.7662417888641355,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,10,10,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5315667369337587, 0.7069542803820942]","[0.6758507069254732, 1.0]",1.7662417888641355,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2891566269236704, 0.42490946594866275]","[0.0, 0.1085791673523081]",3.4885289669036865,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,10,10,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",3.4885289669036865,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,10,10,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.47417316430610396, 0.6515165359229285]","[0.0, 1.0]",3.4885289669036865,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,10,10,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5315667369337587, 0.7103036548295344]","[0.6758507069254732, 1.0]",3.4885289669036865,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2891566269236704, 0.42490946594866275]","[0.0, 0.1085791673523081]",5.265172243118286,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,10,10,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",5.265172243118286,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,10,10,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.47417316430610396, 0.6588396543139134]","[0.0, 1.0]",5.265172243118286,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,10,10,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5315667369337587, 0.7207408581694381]","[0.6758507069254732, 1.0]",5.265172243118286,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2834704861178952, 0.42490946594866275]","[0.0, 0.1085791673523081]",6.981618881225586,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,10,10,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",6.981618881225586,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,10,10,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.47417316430610396, 0.6590470286775534]","[0.0, 1.0]",6.981618881225586,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,10,10,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5315667369337587, 0.7207408581694381]","[0.6758507069254732, 1.0]",6.981618881225586,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2834704861178952, 0.42490946594866275]","[0.0, 0.1085791673523081]",8.988566160202026,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,10,10,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",8.988566160202026,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,10,10,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.47417316430610396, 0.6726500669689733]","[0.0, 1.0]",8.988566160202026,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,10,10,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5315667369337587, 0.7207408581694381]","[0.6758507069254732, 1.0]",8.988566160202026,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2834704861178952, 0.42490946594866275]","[0.0, 0.1085791673523081]",10.749586582183838,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,10,10,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",10.749586582183838,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,10,10,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.47417316430610396, 0.6726500669689733]","[0.0, 1.0]",10.749586582183838,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,10,10,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5315667369337587, 0.7306887061612661]","[0.6758507069254732, 1.0]",10.749586582183838,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2834704861178952, 0.42490946594866275]","[0.0, 0.1085791673523081]",12.508116960525513,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V2_V0,1,2,10,10,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",12.508116960525513,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V1_V0,1,2,10,10,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.47417316430610396, 0.6880488433742233]","[0.0, 1.0]",12.508116960525513,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PN_V2_V0,1,2,10,10,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5315667369337587, 0.7306887061612661]","[0.6758507069254732, 1.0]",12.508116960525513,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M1_PS_V1_V0,1,2,10,10,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.2834704861178952, 0.42490946594866275]","[0.0, 0.1085791673523081]",14.364947319030762,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
